"democracy","econ_growth","allies","contig","cprt","trade","contdisp","mid"
1,0.191999995708466,1,1,0.0557000017166138,0.0109999999403954,0,0
-0.7,-0.336999988555908,0,0,19.5848999023438,0,0,0
-0.8,0.21800000667572,0,0,0.0294000005722046,0.00139999995008111,0,0
-0.7,0.147000002861023,0,0,0.0696000003814697,0.00179999996908009,0,0
-0.8,-0.110000002384186,1,1,0.0111000001430511,0.00039999998989515,0,0
1,0.348000001907349,1,1,0.0423000001907349,0.0118000004440546,0,0
-0.7,0.155999994277954,1,0,0.488899993896484,0.000199999994947575,0,0
-0.9,0.0819999992847443,0,1,0.115299997329712,0.00039999998989515,0,0
0.4,0.149000000953674,1,0,0.947200012207031,0.00039999998989515,0,0
-0.9,-0.377999997138977,0,0,5.80059997558594,0,0,0
-0.8,-0.230999994277954,0,0,0.399199981689453,0,0,0
-0.8,0.196000003814697,1,0,9.69289978027344,0.000199999994947575,0,0
-0.9,0.43899998664856,1,1,0.398699989318848,0.00039999998989515,0,0
-0.9,-0.0579999983310699,0,0,5.44299987792969,0,0,0
1,0.169000005722046,0,0,1.70889999389648,0.00120000005699694,0,0
1,0.149000000953674,1,0,0.324500007629395,0.0015999999595806,0,0
-0.7,-0.222000002861023,0,0,28.4980004882812,0,0,0
-0.8,0.405999994277954,0,0,0.0261999988555908,0.00120000005699694,0,0
0,0.15,0,0,4.06,0,0,0
-0.8,0.111000001430511,0,0,0.457000007629395,0,0,0
-0.9,-0.0589999973773956,1,1,0.229200000762939,0,0,0
-0.8,0.320000004768372,0,0,0.174400005340576,0.000199999994947575,0,0
-0.7,0.0389999985694885,0,0,0.631500015258789,0.0020000000949949,0,0
-0.7,0.2,0,0,2.12619995117188,0.000199999994947575,0,0
-0.7,0.0310000002384186,0,0,0.760400009155273,0.000199999994947575,0,0
-0.7,-0.559999990463257,0,0,1.00860000610352,0,0,0
0.5,0.372000002861023,1,1,0.0119000005722046,0.017000000923872,0,0
-0.7,0.446999979019165,1,1,0.0101999998092651,0.00100000004749745,0,0
-0.8,0.0899999976158142,0,0,7.29099975585938,0,0,0
-0.6,0.210999989509583,1,1,0.15460000038147,0,0,0
-0.9,0.000999999977648258,0,0,5.74669982910156,0,0,0
-0.7,0.112000000476837,0,0,0.226599998474121,0.0007999999797903,0,0
-0.7,0.259999990463257,0,0,1.80080001831055,0,0,0
1,-0.0660000026226044,0,0,0.224099998474121,0.00120000005699694,0,0
-0.4,0.204999995231628,0,0,0.437900009155273,0,0,0
-0.9,-0.0610000014305115,0,0,0.897099990844727,0.00120000005699694,0,0
-0.9,0.146000003814697,1,1,0.113400001525879,0.00179999996908009,0,0
-0.7,0.000999999977648258,0,0,0.421300010681152,0.000199999994947575,0,0
-0.7,-0.350999999046326,1,0,0.238999996185303,0,0,0
1,0.111000001430511,1,1,0.0345000004768372,0.00540000014007092,0,0
-0.7,0.255999994277954,0,0,0.560800018310547,0,0,0
-0.9,-0.162999999523163,1,0,0.872799987792969,0,0,0
-1,0.638000011444092,1,1,0.0177999997138977,0.00300000002607703,0,0
-0.7,0.149000000953674,0,0,0.225,0.000600000028498471,0,0
-0.9,0.138999998569489,0,0,2.93799987792969,0,0,0
0.5,0.419000005722046,0,0,1.32339996337891,0,0,0
-0.7,0.419000005722046,0,1,0.925,0.000199999994947575,0,0
-0.7,-0.411999988555908,1,1,0.0132000005245209,0.00120000005699694,0,0
-0.6,0.444000005722046,0,0,16.0081005859375,0,0,0
1,0.0939999997615814,0,0,67.03419921875,0,0,0
0.7,-0.526000022888184,1,0,0.552000007629394,0.000600000028498471,0,0
-0.9,0.186000001430511,0,0,0.46810001373291,0,0,0
-0.9,-0.0779999971389771,0,0,2.39070007324219,0.000199999994947575,0,0
-1,0.38199999332428,1,1,0.0197000002861023,0.00300000002607703,0,0
-1,-0.0579999983310699,0,0,0.177700004577637,0,0,0
-0.7,-0.0189999997615814,0,0,0.758399963378906,0,0,0
-0.7,0.36800000667572,0,1,0.347299995422363,0.00039999998989515,0,0
-0.7,0.53600001335144,0,1,0.025,0.00380000006407499,0,0
-1,0.0629999995231628,1,1,0.0405999994277954,0.000199999994947575,0,0
1,0.0930000007152557,1,0,0.0542000007629395,0.00380000006407499,0,0
-0.8,-0.0239999994635582,0,0,0.0719999980926514,0,0,0
-1,-0.692999982833862,0,1,0.287299995422363,0.0020000000949949,0,0
0.4,0.517999982833862,0,0,0.366199989318848,0,0,0
-0.6,-0.623000001907349,1,1,0.0348000001907349,0.00039999998989515,0,0
-1,-0.0610000014305115,1,1,0.195,0.00100000004749745,0,0
-0.5,0.139999997615814,1,1,0.178899993896484,0.00120000005699694,0,0
0.5,-0.230999994277954,1,0,0.0272000002861023,0,0,0
-0.1,0.192999994754791,1,1,0.0238000011444092,0.0007999999797903,0,0
-0.7,0.0310000002384186,0,1,0.212099990844727,0,0,0
-0.7,0.0200000002980232,0,0,1.52740005493164,0,0,0
0.5,-0.230999994277954,1,1,0.0113999998569489,0.000199999994947575,0,0
-0.9,-0.173000001907349,0,1,0.0185000002384186,0.0007999999797903,0,0
-0.7,0.369000005722046,0,0,0.235300006866455,0.00039999998989515,0,0
0.4,0.277999997138977,1,0,0.185100002288818,0.00100000004749745,0,0
-0.7,0.117999994754791,0,0,11.3760998535156,0,0,0
-0.8,0.586999988555908,0,0,0.586500015258789,0.000199999994947575,0,0
-0.8,0.390000009536743,1,1,0.0224000000953674,0.00719999987632036,0,0
-0.9,0.104999995231628,1,1,0.0551999998092651,0.000199999994947575,0,1
-0.9,-0.0579999983310699,0,0,5.68119995117187,0,0,0
-0.8,0.291000008583069,1,0,1.83179992675781,0,0,0
-0.7,0.15,0,1,0.0149000000953674,0.00460000010207295,0,0
-0.9,-0.0990000009536743,1,1,0.0167999994754791,0,0,0
-0.8,0.503999996185303,0,1,0.0503999996185303,0.00100000004749745,0,0
-0.7,-0.473000001907349,0,0,0.297800006866455,0,0,0
-0.7,0.189999997615814,1,1,0.0227999997138977,0.0146000003442168,0,0
1,0.149000000953674,1,0,0.141499996185303,0.0015999999595806,0,0
-0.9,0.265000009536743,0,0,13.2593994140625,0,0,0
-0.7,0.53600001335144,0,1,0.0352999997138977,0.00120000005699694,0,0
-0.7,0.38199999332428,0,1,0.165400009155273,0.000199999994947575,0,0
-0.5,-0.121000003814697,1,1,4.87029998779297,0.00039999998989515,0,0
-0.9,0.0819999992847443,0,1,0.318799991607666,0.000199999994947575,0,0
-0.8,0.405999994277954,0,0,0.161399993896484,0.000199999994947575,0,0
-0.9,0.0319999992847443,0,0,16.2071997070313,0,0,0
0.8,0,1,0,0.0329999995231628,0.0007999999797903,0,0
-0.9,-0.162999999523163,1,1,0.0158000004291534,0.000199999994947575,0,0
0.4,0.473000001907349,1,1,0.0669000005722046,0.00139999995008111,0,0
-0.7,0.186000001430511,0,0,0.0374000000953674,0.00039999998989515,0,0
-0.9,0.513000011444092,0,1,0.0528000020980835,0.00359999993816018,0,0
1,0.107000005245209,0,0,0.440200004577637,0.000199999994947575,0,0
-0.7,-0.0810000002384186,0,0,0.310400009155273,0.00039999998989515,0,0
-0.8,-0.00900000035762787,0,0,1.0825,0.00039999998989515,0,0
-0.7,-0.157000005245209,0,0,9.11409973144531,0,0,0
-0.3,-0.0449999988079071,1,0,0.686699981689453,0,0,0
-1,-0.692999982833862,0,0,0.672300033569336,0.00419999985024333,0,0
-0.7,0.25699999332428,0,1,1.04889999389648,0.000199999994947575,0,0
-0.7,-0.906999969482422,1,1,0.025699999332428,0.000199999994947575,0,0
-0.7,0.436999988555908,0,0,0.0229999995231628,0.00100000004749745,0,0
-0.8,0.475,1,1,0.128000001907349,0,0,0
-0.7,0.112999999523163,0,0,1.98559997558594,0,0,0
-0.9,-0.0579999983310699,0,0,0.608699989318848,0,0,0
0.4,0.149000000953674,0,0,0.520299987792969,0.00100000004749745,0,0
-0.9,-0.124000000953674,1,1,0.0179999995231628,0.00139999995008111,0,0
0,0.15,0,0,0.494300003051758,0.000600000028498471,0,0
1,0.259999990463257,1,0,5.67150024414063,0.00039999998989515,0,0
-0.9,-0.914000034332275,1,1,0.0352999997138977,0.00179999996908009,0,1
-0.7,0.364000010490417,1,1,0.269699993133545,0.00240000011399388,0,0
0.4,0.255999994277954,0,0,0.44689998626709,0,0,0
-0.7,0.236999988555908,0,0,1.5575,0.000199999994947575,0,0
-1,-0.692999982833862,0,0,0.723199996948242,0.00300000002607703,0,0
-0.9,0.00700000002980232,1,1,0.0289000010490417,0.000600000028498471,0,0
-0.7,0.255999994277954,0,0,0.102399997711182,0.000199999994947575,0,0
-0.7,0.285999989509582,0,1,0.0308999991416931,0.00279999990016222,0,0
0.4,0.139999997615814,1,0,3.03690002441406,0.000199999994947575,0,0
-0.7,0.173000001907349,0,0,26.1861010742188,0.000199999994947575,0,0
0.2,0.25699999332428,1,0,0.445200004577637,0,0,0
-0.7,-0.157000005245209,1,1,0.0101999998092651,0.00039999998989515,0,0
-0.7,0.227999997138977,0,0,0.254699993133545,0,0,0
-0.9,-0.0660000026226044,1,1,0.0909000015258789,0.000199999994947575,0,0
-0.9,0.125999999046326,0,0,3.76899993896484,0,0,0
-0.9,-0.23199999332428,1,1,0.02,0,0,0
0.7,0.446999979019165,0,1,0.495200004577637,0.000199999994947575,0,0
-0.9,0.428999996185303,0,1,0.0240000009536743,0.000600000028498471,0,0
-0.7,0.295000004768372,0,0,2.19639999389648,0,0,0
-0.7,0.201999998092651,0,0,2.43710006713867,0,0,0
1,0.227999997138977,1,0,0.0857999992370606,0.00680000009015203,0,0
-0.9,0.297000002861023,0,0,5.69739990234375,0,0,0
-0.7,-0.0400000005960464,0,0,0.213299999237061,0.000199999994947575,0,0
1,0.438000011444092,0,1,0.191499996185303,0.00600000005215406,0,0
-0.5,0.421999979019165,1,0,1.47580001831055,0.000600000028498471,0,0
-0.7,0.111000001430511,0,1,0.0757999992370605,0.00100000004749745,0,0
-0.8,0.120000004768372,0,1,0.0150999999046326,0.00139999995008111,0,0
-0.6,0.277999997138977,1,1,0.0805000019073486,0.000600000028498471,0,0
-0.7,0.0310000002384186,0,0,0.576199989318848,0.00139999995008111,0,0
-0.7,0.444999980926514,0,1,0.0102999997138977,0.00039999998989515,0,0
0.7,-0.00900000035762787,0,0,0.41310001373291,0.000199999994947575,0,0
-0.9,-0.102999997138977,0,0,7.4025,0,0,0
1,-0.0689999997615814,1,0,5.68700012207031,0,0,0
-0.8,0.640999984741211,0,0,1.72899993896484,0,0,0
-0.7,0.187000000476837,0,0,0.160799999237061,0.00120000005699694,0,0
-1,0.259999990463257,0,1,0.3125,0.00100000004749745,0,0
1,0.238000011444092,1,1,0.153299999237061,0.0118000004440546,0,0
-0.6,0.23199999332428,0,0,0.194200000762939,0.000600000028498471,0,0
-0.9,0.187999999523163,0,1,0.0241000008583069,0.00039999998989515,0,0
-0.7,-0.3,0,1,0.015900000333786,0.00839999970048666,0,0
0.7,-0.00900000035762787,0,0,0.618699989318848,0.00240000011399388,0,0
-0.9,-0.00500000007450581,1,0,0.0315000009536743,0,0,0
-0.7,0.0310000002384186,0,0,4.63049987792969,0,0,0
-0.7,0.582999992370606,0,0,0.266800003051758,0.00039999998989515,0,0
1,0.438000011444092,1,1,0.0505999994277954,0.00559999980032444,0,0
-0.3,-0.0449999988079071,1,1,0.0378999996185303,0.00139999995008111,0,0
1,0.53600001335144,1,1,0.222600002288818,0.00680000009015203,0,0
-0.9,0.149000000953674,1,0,1.25559997558594,0.000199999994947575,0,0
0.9,-0.121000003814697,0,0,0.380499992370605,0.00120000005699694,0,0
-1,0.444000005722046,0,0,1.90300003051758,0.00039999998989515,0,0
1,-0.201999998092651,0,0,1.21620002746582,0.000199999994947575,0,0
-0.9,-0.430000019073486,1,1,0.0363000011444092,0.000199999994947575,0,0
1,0.238000011444092,1,1,0.0361999988555908,0.0685999989509583,0,0
-0.7,0.253999996185303,0,1,0.0189999997615814,0,0,1
-0.9,-0.163999998569489,1,1,0.0492000007629395,0.000199999994947575,0,0
-0.9,0.249000000953674,0,0,0.138800001144409,0.000600000028498471,0,0
-0.9,-0.482000017166138,0,1,0.0133000004291534,0.00499999988824129,0,0
-0.6,-0.430000019073486,0,0,2.57209991455078,0.00039999998989515,0,0
-0.4,-0.0230000004172325,0,0,2.95940002441406,0,0,0
1,-0.201999998092651,0,1,0.401500015258789,0.00419999985024333,0,0
-0.7,0.221000003814697,0,1,2.38339996337891,0,0,0
-0.8,0.301999998092651,0,0,0.0377999997138977,0.000199999994947575,0,0
-1,-0.692999982833862,0,0,3.34559997558594,0.000199999994947575,0,0
-0.9,0.113999998569489,1,1,0.015900000333786,0,0,0
1,0.149000000953674,1,0,1.175,0.0015999999595806,0,0
-0.8,0.842000007629395,0,0,1.14029998779297,0.00100000004749745,0,0
-0.9,0.125999999046326,0,1,0.374099998474121,0.00039999998989515,0,0
-0.9,0.00799999982118607,0,0,0.0852000045776367,0.00039999998989515,0,1
0.4,0.187999999523163,0,1,0.101700000762939,0.00980000011622906,0,0
1,0.35699999332428,1,1,0.290300006866455,0.0299999993294477,0,0
-0.7,-0.640999984741211,1,1,0.208899993896484,0,0,1
-0.9,-0.377999997138977,1,1,0.0283999991416931,0.00039999998989515,0,0
0.8,0.0870000004768372,0,0,1.97039993286133,0.00100000004749745,0,0
-0.7,-0.0400000005960464,0,0,1.29880004882813,0,0,0
-0.9,-0.305999994277954,0,1,0.0259999990463257,0.00039999998989515,0,0
-0.9,-0.0779999971389771,1,1,0.0340000009536743,0,0,0
-0.7,0.285999989509582,0,0,13.0135998535156,0,0,0
-0.3,-0.0449999988079071,1,0,5.26380004882813,0.000199999994947575,0,0
-0.6,0.469999980926514,0,0,1.99190002441406,0.000199999994947575,0,0
-0.7,0.117999994754791,0,0,1.73869995117188,0,0,0
-0.7,0.419999980926514,0,1,0.0114999997615814,0.000600000028498471,0,0
-0.9,-0.0579999983310699,0,0,1.95240005493164,0,0,0
-0.3,-0.0439999997615814,1,0,0.173099994659424,0.000600000028498471,0,0
-0.8,0.0529999971389771,1,0,0.222999992370605,0.00100000004749745,0,0
-0.8,-0.0660000026226044,0,1,0.392200012207031,0.000199999994947575,0,1
-0.9,0.169000005722046,0,0,0.0388000011444092,0.000600000028498471,0,0
-0.9,0.259999990463257,0,0,0.935599975585938,0.000199999994947575,0,0
1,0.246000003814697,0,0,1.08180000305176,0.00100000004749745,0,0
-1,0.469999980926514,0,0,0.236800003051758,0.000600000028498471,0,0
-0.9,-0.0579999983310699,0,0,7.65609985351562,0,0,0
0.1,-0.0159999996423721,0,0,3.54929992675781,0,0,0
-0.7,0.295000004768372,0,0,0.298099994659424,0,0,0
0.7,0.41399998664856,0,1,0.0384999990463257,0.00039999998989515,0,0
-0.8,0.107000005245209,0,0,1.15349998474121,0,0,0
-0.8,0.120000004768372,0,0,0.253799991607666,0.000199999994947575,0,0
1,0.227999997138977,0,1,0.0128999996185303,0.00559999980032444,0,0
-0.9,0.0899999976158142,1,0,1.1776000213623,0,0,0
0.8,0,1,0,0.253299999237061,0.000199999994947575,0,0
-0.7,0.367000007629395,0,0,9.42650024414062,0,0,0
-0.7,0.112000000476837,0,0,0.341800003051758,0.000199999994947575,0,0
-0.9,-0.555999994277954,1,1,0.173600006103516,0,0,0
-0.7,0.285999989509582,0,0,1.41610000610352,0,0,0
-0.7,0.538000011444092,0,1,0.0291000008583069,0.00139999995008111,0,0
1,-0.0660000026226044,0,0,1.14709999084473,0,0,0
-0.9,-0.162999999523163,0,0,2.88059997558594,0,0,0
0.5,-0.230999994277954,1,0,0.0316000008583069,0.000199999994947575,0,0
1,0.149000000953674,0,0,1.71550003051758,0.000199999994947575,0,0
-0.9,-0.130999994277954,0,1,0.019099999666214,0.000600000028498471,0,0
-0.7,0.28199999332428,0,0,10.8925,0,0,0
-0.9,-0.0589999973773956,0,0,13.9502001953125,0,0,0
1,0.438000011444092,1,1,0.0185000002384186,0.00579999992623925,0,0
-0.9,-0.409999990463257,0,0,3.55920013427734,0.000199999994947575,0,0
-0.7,0.397000002861023,1,1,0.0157000005245209,0.00439999997615814,0,0
-0.3,-0.0439999997615814,1,0,0.885599975585938,0.00039999998989515,0,0
-0.7,0.346000003814697,0,1,0.0135000002384186,0.00559999980032444,0,0
-0.9,-0.0579999983310699,0,0,5.73869995117188,0,0,0
-0.7,-0.0680000007152557,1,1,0.0116999995708466,0.00120000005699694,0,0
-0.7,0.375,0,1,0.0301999998092651,0.00240000011399388,0,0
-0.7,-0.95600004196167,1,1,0.243799991607666,0,0,0
-0.2,0.145000004768372,0,0,2.06,0.000199999994947575,0,0
-0.9,-0.0970000028610229,0,0,1.20839996337891,0.000199999994947575,0,0
-0.9,0.0899999976158142,1,1,0.246100006103516,0.00139999995008111,0,0
-0.7,0.0439999997615814,0,0,2.29240005493164,0,0,0
-0.7,0.369000005722046,0,0,0.670800018310547,0,0,0
1,0.277999997138977,1,0,7.51890014648438,0.000199999994947575,0,0
-0.7,0.0340000003576279,0,0,6.10210021972656,0,0,0
-0.9,-0.0579999983310699,1,1,0.720599975585937,0,0,0
-0.9,0.298000001907349,0,0,0.109300003051758,0.000600000028498471,0,0
-0.7,0.423000001907349,0,0,0.35060001373291,0.000199999994947575,0,0
-0.6,-0.430000019073486,0,0,3.39429992675781,0.00039999998989515,0,0
0.6,0.0430000007152557,0,1,0.158999996185303,0.0104000000283122,0,0
-1,0.76399998664856,1,1,0.0371000003814697,0.000199999994947575,0,0
-0.1,-0.110000002384186,1,0,2.02839996337891,0,0,0
-0.6,0.142999994754791,0,0,3.80429992675781,0,0,0
-0.7,0.383999991416931,1,1,0.0124000000953674,0.000600000028498471,0,0
-0.9,0.0100000001490116,1,1,0.03,0.00039999998989515,0,0
-0.8,-0.0680000007152557,0,0,3.82739990234375,0,0,0
-0.9,-0.309999990463257,0,0,19.1846997070312,0,0,0
-0.7,-0.548999977111816,0,0,0.790800018310547,0.000199999994947575,0,0
-0.6,-0.430000019073486,0,0,20.67080078125,0.000199999994947575,0,0
-0.7,0.444000005722046,0,0,0.347700004577637,0,0,0
-0.9,-0.0990000009536743,0,0,1.11230003356934,0,0,0
-0.9,-0.0579999983310699,0,0,0.362000007629395,0,0,0
-0.3,0.277999997138977,1,0,0.270900001525879,0.00219999998807907,0,0
1,0.277999997138977,1,1,0.015,0.00839999970048666,0,0
-0.9,0.09200000166893,0,1,0.0314000010490417,0,0,0
-0.8,0.277999997138977,1,0,2.74380004882812,0,0,0
-0.7,0.137000000476837,0,0,1.33220001220703,0.000199999994947575,0,0
-0.7,0.367000007629395,0,0,9.43609985351562,0,0,0
1,0.214000010490417,1,0,0.0324000000953674,0.0186000000685453,0,0
-0.8,0.0699999988079071,0,0,0.138999996185303,0.00039999998989515,0,0
-0.9,-0.0579999983310699,0,0,6.28940002441406,0,0,0
-0.7,0.473000001907349,0,0,0.0973999977111816,0.000199999994947575,0,0
-1,0.46399998664856,1,1,0.0147000002861023,0,0,0
1,0.320000004768372,0,1,0.232299995422363,0.00999999977648258,0,0
1,0.107000005245209,0,0,3.37410003662109,0.000199999994947575,0,0
1,-0.0689999997615814,1,0,3.79670013427734,0,0,0
-0.8,0.0430000007152557,0,0,1.71429992675781,0,0,0
-0.7,0.444999980926514,0,0,0.599599990844727,0,0,0
-0.7,0.112000000476837,0,0,2.84329986572266,0.000199999994947575,0,0
-0.9,0.252999997138977,0,0,1.57009994506836,0.000199999994947575,0,0
-0.6,0.119000005722046,1,1,0.0150999999046326,0.00179999996908009,0,0
-0.9,-0.0509999990463257,0,0,0.0717000007629394,0.00039999998989515,0,0
-0.3,0.149000000953674,1,0,1.38660003662109,0.00300000002607703,0,0
-0.7,0.24300000667572,0,1,0.0101999998092651,0.0160000007599592,0,0
-0.6,0.38199999332428,0,1,0.0148000001907349,0.000600000028498471,0,0
-0.7,0.205999994277954,0,0,0.421599998474121,0,0,0
0.4,-0.0689999997615814,1,1,0.0187000000476837,0.00179999996908009,0,0
0.8,0.0870000004768372,0,0,12.3301000976562,0.00039999998989515,0,0
-0.9,-0.0779999971389771,0,0,0.465999984741211,0.00120000005699694,0,0
-0.7,0.236999988555908,0,0,12.5171997070312,0,0,0
0.8,0.517999982833862,0,0,8.98190002441406,0,0,0
-1,-0.214000010490417,1,1,0.0120000004768372,0.0015999999595806,0,0
0.8,0.149000000953674,1,0,3.76859985351562,0.000199999994947575,0,0
-0.7,0.255999994277954,0,1,0.0152999997138977,0.00179999996908009,0,0
1,0.53600001335144,0,1,0.103999996185303,0.00760000012814999,0,0
-0.9,-0.0579999983310699,0,0,3.34980010986328,0,0,0
-0.7,-0.201999998092651,0,0,9.09950012207031,0,0,0
-0.9,-0.102999997138977,0,0,4.17980010986328,0,0,0
-0.7,0.446999979019165,1,1,0.0288000011444092,0.00039999998989515,0,0
0.4,-0.163999998569489,1,0,0.332799987792969,0.000600000028498471,0,0
-0.5,0.132000005245209,0,0,0.913099975585937,0,0,0
-0.7,-0.364000010490417,0,0,0.228299999237061,0.000199999994947575,0,0
1,0.338000011444092,1,0,0.414300003051758,0.00120000005699694,0,0
-0.8,-1.18299999237061,0,0,0.377700004577637,0,0,0
-0.2,0.249000000953674,0,0,0.332599983215332,0.00120000005699694,0,0
-0.9,0.360999989509583,0,0,0.864400024414062,0,0,0
-0.7,0.538000011444092,0,1,0.0189999997615814,0.00499999988824129,0,0
1,0.111000001430511,1,1,0.01,0.0142000000923872,0,0
-0.6,-0.507999992370605,1,1,0.014099999666214,0.0015999999595806,0,0
-0.7,0.301999998092651,0,0,0.12039999961853,0.000199999994947575,0,0
-0.9,-0.320000004768372,0,0,5.23859985351563,0,0,0
0.4,0.277999997138977,1,0,0.271499996185303,0.0007999999797903,0,0
-1,0.324000000953674,1,0,0.0763000011444092,0.00240000011399388,0,0
0.9,0.35699999332428,1,0,3.70929992675781,0.00039999998989515,0,0
-0.9,-0.102999997138977,0,0,0.076399998664856,0.00039999998989515,0,0
-1,0.307999992370605,0,1,0.0153999996185303,0.00219999998807907,0,0
0.1,-0.0159999996423721,0,0,26.4892993164062,0,0,0
-0.5,0.201999998092651,0,0,1.20300003051758,0,0,0
1,0.196000003814697,0,0,0.304500007629395,0.0015999999595806,0,0
-0.7,0.324000000953674,0,0,0.459199981689453,0.00100000004749745,0,0
-0.5,-0.317000007629395,0,1,0.565099983215332,0,0,0
0.5,0.200999999046326,0,0,0.0582999992370605,0.000600000028498471,0,0
-0.8,-0.0620000004768372,0,0,0.165,0.000199999994947575,0,0
-0.7,-0.0159999996423721,0,0,26.151298828125,0,0,0
-0.5,0.229999995231628,0,0,11.2621997070313,0,0,0
1,0.473000001907349,0,1,0.103800001144409,0.0052000000141561,0,0
-0.9,-0.233999991416931,0,1,0.0484999990463257,0.000600000028498471,0,0
-0.7,0.284999990463257,0,0,0.0534999990463257,0.00100000004749745,0,0
1,0.320000004768372,0,1,0.0223000001907349,0.00680000009015203,0,0
-0.7,0.0930000007152557,0,0,0.0619999980926514,0.0007999999797903,0,0
-0.9,0.225999999046326,0,0,5.64260009765625,0,0,0
-0.9,-0.0970000028610229,0,0,4.73179992675781,0,0,0
-0.7,0.0200000002980232,0,0,1.30460006713867,0,0,0
-0.7,0.255999994277954,0,0,0.0246000003814697,0.00039999998989515,0,0
-1,0.678000020980835,1,1,0.0315000009536743,0.00219999998807907,0,0
-0.9,-0.163999998569489,0,0,0.842399978637695,0.000199999994947575,0,0
1,0.277999997138977,1,0,0.0276999998092651,0.00439999997615814,0,0
-0.9,0.298000001907349,0,0,0.475900001525879,0,0,0
-0.7,-0.258999991416931,0,0,2.40380004882813,0,0,0
-0.7,0.360999989509583,0,0,0.146800003051758,0.000199999994947575,0,0
-1,-0.692999982833862,0,0,5.00070007324219,0,0,0
1,0.277999997138977,1,1,0.0634000015258789,0.00499999988824129,0,0
0.4,0.421999979019165,1,0,0.181299991607666,0.00039999998989515,0,0
-0.7,0.277999997138977,0,0,0.0815999984741211,0.000199999994947575,0,0
-0.8,0.25,1,1,0.0179999995231628,0.00120000005699694,0,0
0.6,0.225999999046326,0,0,1.86589996337891,0.0007999999797903,0,0
-0.9,0.0930000007152557,0,0,8.17150024414062,0,0,0
-0.7,0.14099999666214,0,0,6.84890014648438,0,0,0
-1,0.201999998092651,0,0,0.405,0.00039999998989515,0,0
-0.7,0.0529999971389771,1,1,0.0346000003814697,0.00120000005699694,0,0
-0.9,-0.102999997138977,0,0,1.33110000610352,0,0,0
-0.7,0.419000005722046,0,0,0.0711999988555908,0.000600000028498471,0,0
-0.9,0.590999984741211,0,1,0.0114999997615814,0.00260000000707805,0,0
-0.4,-0.14099999666214,1,1,0.0148000001907349,0,0,0
0.8,0.35699999332428,0,0,3.19059997558594,0,0,0
1,0.277999997138977,1,1,0.0757000017166138,0.00939999986439943,0,0
0.4,-0.163999998569489,1,1,0.0284999990463257,0.00039999998989515,0,0
-0.7,-0.411999988555908,0,0,3.96230010986328,0,0,0
0.2,0.137000000476837,0,1,0.0291000008583069,0.00400000018998981,0,0
0.7,0.200999999046326,0,0,0.407900009155273,0.000199999994947575,0,0
-0.8,0.196000003814697,0,1,0.0421000003814697,0,0,0
-0.9,-0.0579999983310699,0,0,9.51289978027344,0,0,0
-0.7,0.145000004768372,0,0,2.345,0,0,0
1,-0.201999998092651,0,0,7.72190002441406,0,0,0
-0.7,0.0579999983310699,0,0,5.58090026855469,0,0,0
-0.9,0.125999999046326,0,0,1.87149993896484,0,0,0
-0.7,0.367000007629395,0,0,9.83900024414062,0,0,0
0.5,0.225999999046326,0,0,1.41389999389648,0,0,0
-0.7,0.152999997138977,1,1,0.0319000005722046,0.00419999985024333,0,0
1,0.178999996185303,0,1,0.0628000020980835,0.00359999993816018,0,0
-0.7,-0.316000008583069,0,0,0.26,0.00100000004749745,0,0
-0.9,-0.0579999983310699,0,0,3.95459991455078,0,0,0
-0.7,0.142999994754791,0,1,0.056100001335144,0.000199999994947575,0,0
-0.6,0.142999994754791,0,0,0.607900009155273,0.00039999998989515,0,0
-0.7,0.152999997138977,0,0,3.08190002441406,0,0,0
1,0.111000001430511,1,0,0.174400005340576,0.0015999999595806,0,0
-0.9,-0.110000002384186,1,0,3.24980010986328,0,0,0
-0.8,0.05,0,0,0.164300003051758,0.000199999994947575,0,0
-0.7,-0.025,0,1,0.18,0.00039999998989515,0,0
-0.4,-0.0680000007152557,0,0,6.05039978027344,0,0,0
-0.9,0.298000001907349,0,0,0.805199966430664,0,0,0
-0.7,0.364000010490417,0,1,0.340800018310547,0.00039999998989515,0,0
-0.9,0.372000002861023,0,0,1.26360000610352,0,0,0
-0.9,-0.0990000009536743,1,1,0.0133000004291534,0.000199999994947575,0,0
-0.7,0.205999994277954,0,0,0.774800033569336,0,0,0
-0.7,0.419999980926514,0,1,0.0129999995231628,0.000199999994947575,0,0
-0.7,0.0200000002980232,0,0,0.190100002288818,0.000199999994947575,0,0
-0.9,-1.35100002288818,0,1,0.0780999994277954,0.0052000000141561,0,0
-0.8,0.276999998092651,0,0,5.80140014648437,0,0,0
-0.8,-0.157000005245209,0,0,5.38659973144531,0,0,0
-0.9,-0.667000007629394,0,1,0.08,0.00100000004749745,0,0
0.4,0.139999997615814,1,0,2.0275,0.000199999994947575,0,0
-0.9,-0.448000001907349,1,1,0.0139999997615814,0.000199999994947575,0,0
-0.9,-0.320000004768372,1,1,0.0112000000476837,0,0,0
-0.7,0.2,0,0,12.9481994628906,0,0,0
-0.7,0.152999997138977,1,1,0.0128999996185303,0.00439999997615814,0,0
-0.2,0.540000009536743,0,0,0.261800003051758,0.000199999994947575,0,0
-0.9,0.367000007629395,0,0,1.05410003662109,0,0,0
-0.7,0.511999988555908,0,1,0.0258999991416931,0.000600000028498471,0,0
